m,n,k,b,p,q,algo,lookahead,gflops
1024,1024,1024,256,4,2,p2p-i-la,3,14.144467
1024,1024,1024,256,4,2,p2p-i-la,3,13.255827
1024,1024,1024,256,4,2,p2p-i-la,3,19.452197
1024,1024,1024,256,4,2,p2p-i-la,3,20.465869
1024,1024,1024,256,4,2,p2p-i-la,3,20.987917
1024,1024,1024,256,4,2,p2p-i-la,4,13.091938
1024,1024,1024,256,4,2,p2p-i-la,4,13.761422
1024,1024,1024,256,4,2,p2p-i-la,4,16.155361
1024,1024,1024,256,4,2,p2p-i-la,4,30.069644
1024,1024,1024,256,4,2,p2p-i-la,4,18.244936
2048,2048,2048,256,4,2,p2p,4,24.332713
2048,2048,2048,256,4,2,p2p,4,18.221888
2048,2048,2048,256,4,2,p2p,4,18.018599
2048,2048,2048,256,4,2,p2p,4,16.058338
2048,2048,2048,256,4,2,p2p,4,19.236868
2048,2048,2048,256,4,2,bcast,4,16.719076
2048,2048,2048,256,4,2,bcast,4,18.116091
2048,2048,2048,256,4,2,bcast,4,18.663039
2048,2048,2048,256,4,2,bcast,4,21.831315
2048,2048,2048,256,4,2,bcast,4,19.966865
2048,2048,2048,256,4,2,p2p-i-la,1,15.229624
2048,2048,2048,256,4,2,p2p-i-la,1,14.818293
2048,2048,2048,256,4,2,p2p-i-la,1,19.354285
2048,2048,2048,256,4,2,p2p-i-la,1,19.002262
2048,2048,2048,256,4,2,p2p-i-la,1,18.345741
2048,2048,2048,256,4,2,p2p-i-la,2,18.095940
2048,2048,2048,256,4,2,p2p-i-la,2,15.693750
2048,2048,2048,256,4,2,p2p-i-la,2,16.786183
2048,2048,2048,256,4,2,p2p-i-la,2,18.210009
2048,2048,2048,256,4,2,p2p-i-la,2,18.786058
2048,2048,2048,256,4,2,p2p-i-la,3,16.315258
2048,2048,2048,256,4,2,p2p-i-la,3,19.802286
2048,2048,2048,256,4,2,p2p-i-la,3,24.670569
2048,2048,2048,256,4,2,p2p-i-la,3,19.828913
2048,2048,2048,256,4,2,p2p-i-la,3,22.531390
2048,2048,2048,256,4,2,p2p-i-la,4,16.255578
2048,2048,2048,256,4,2,p2p-i-la,4,15.830801
2048,2048,2048,256,4,2,p2p-i-la,4,19.859904
2048,2048,2048,256,4,2,p2p-i-la,4,24.033975
2048,2048,2048,256,4,2,p2p-i-la,4,19.068764
2048,2048,2048,256,4,2,p2p-i-la,5,17.230216
2048,2048,2048,256,4,2,p2p-i-la,5,17.011354
2048,2048,2048,256,4,2,p2p-i-la,5,18.604832
2048,2048,2048,256,4,2,p2p-i-la,5,18.987414
2048,2048,2048,256,4,2,p2p-i-la,5,17.248778
2048,2048,2048,256,4,2,p2p-i-la,6,13.859730
2048,2048,2048,256,4,2,p2p-i-la,6,20.935205
2048,2048,2048,256,4,2,p2p-i-la,6,22.501171
2048,2048,2048,256,4,2,p2p-i-la,6,15.952514
2048,2048,2048,256,4,2,p2p-i-la,6,17.093274
2048,2048,2048,256,4,2,p2p-i-la,7,25.612084
2048,2048,2048,256,4,2,p2p-i-la,7,27.746656
2048,2048,2048,256,4,2,p2p-i-la,7,18.904052
2048,2048,2048,256,4,2,p2p-i-la,7,27.842301
2048,2048,2048,256,4,2,p2p-i-la,7,24.203101
2048,2048,2048,256,4,2,p2p-i-la,8,25.702706
2048,2048,2048,256,4,2,p2p-i-la,8,26.082625
2048,2048,2048,256,4,2,p2p-i-la,8,27.999214
2048,2048,2048,256,4,2,p2p-i-la,8,27.624144
2048,2048,2048,256,4,2,p2p-i-la,8,26.893466
3072,3072,3072,256,4,2,p2p,8,25.963643
3072,3072,3072,256,4,2,p2p,8,18.870099
3072,3072,3072,256,4,2,p2p,8,24.253914
3072,3072,3072,256,4,2,p2p,8,17.903753
3072,3072,3072,256,4,2,p2p,8,18.952331
3072,3072,3072,256,4,2,bcast,8,17.750216
3072,3072,3072,256,4,2,bcast,8,21.266987
3072,3072,3072,256,4,2,bcast,8,16.339156
3072,3072,3072,256,4,2,bcast,8,21.015964
3072,3072,3072,256,4,2,bcast,8,25.015265
3072,3072,3072,256,4,2,p2p-i-la,1,22.682734
3072,3072,3072,256,4,2,p2p-i-la,1,20.969480
3072,3072,3072,256,4,2,p2p-i-la,1,17.271488
3072,3072,3072,256,4,2,p2p-i-la,1,20.564003
3072,3072,3072,256,4,2,p2p-i-la,1,27.203718
3072,3072,3072,256,4,2,p2p-i-la,2,27.505291
3072,3072,3072,256,4,2,p2p-i-la,2,26.758488
3072,3072,3072,256,4,2,p2p-i-la,2,30.742864
3072,3072,3072,256,4,2,p2p-i-la,2,18.947085
3072,3072,3072,256,4,2,p2p-i-la,2,24.387447
3072,3072,3072,256,4,2,p2p-i-la,3,19.575300
3072,3072,3072,256,4,2,p2p-i-la,3,16.879774
3072,3072,3072,256,4,2,p2p-i-la,3,23.797499
3072,3072,3072,256,4,2,p2p-i-la,3,28.609791
3072,3072,3072,256,4,2,p2p-i-la,3,28.610467
3072,3072,3072,256,4,2,p2p-i-la,4,18.863451
3072,3072,3072,256,4,2,p2p-i-la,4,19.773557
3072,3072,3072,256,4,2,p2p-i-la,4,18.965919
3072,3072,3072,256,4,2,p2p-i-la,4,20.393785
3072,3072,3072,256,4,2,p2p-i-la,4,23.781677
3072,3072,3072,256,4,2,p2p-i-la,5,21.335854
3072,3072,3072,256,4,2,p2p-i-la,5,18.094564
3072,3072,3072,256,4,2,p2p-i-la,5,19.376886
3072,3072,3072,256,4,2,p2p-i-la,5,21.287921
3072,3072,3072,256,4,2,p2p-i-la,5,20.823546
3072,3072,3072,256,4,2,p2p-i-la,6,22.473735
3072,3072,3072,256,4,2,p2p-i-la,6,22.172701
3072,3072,3072,256,4,2,p2p-i-la,6,18.751058
3072,3072,3072,256,4,2,p2p-i-la,6,23.230299
3072,3072,3072,256,4,2,p2p-i-la,6,24.831057
3072,3072,3072,256,4,2,p2p-i-la,7,19.947604
3072,3072,3072,256,4,2,p2p-i-la,7,22.945353
3072,3072,3072,256,4,2,p2p-i-la,7,18.866483
3072,3072,3072,256,4,2,p2p-i-la,7,18.661281
3072,3072,3072,256,4,2,p2p-i-la,7,19.917154
3072,3072,3072,256,4,2,p2p-i-la,8,18.834137
3072,3072,3072,256,4,2,p2p-i-la,8,24.987871
3072,3072,3072,256,4,2,p2p-i-la,8,19.060023
3072,3072,3072,256,4,2,p2p-i-la,8,21.297514
3072,3072,3072,256,4,2,p2p-i-la,8,23.789161
3072,3072,3072,256,4,2,p2p-i-la,9,26.408441
3072,3072,3072,256,4,2,p2p-i-la,9,22.391167
3072,3072,3072,256,4,2,p2p-i-la,9,21.912031
3072,3072,3072,256,4,2,p2p-i-la,9,30.870387
3072,3072,3072,256,4,2,p2p-i-la,9,29.962380
3072,3072,3072,256,4,2,p2p-i-la,10,26.827152
3072,3072,3072,256,4,2,p2p-i-la,10,23.521217
3072,3072,3072,256,4,2,p2p-i-la,10,18.294027
3072,3072,3072,256,4,2,p2p-i-la,10,23.066402
3072,3072,3072,256,4,2,p2p-i-la,10,24.706786
3072,3072,3072,256,4,2,p2p-i-la,11,25.767903
3072,3072,3072,256,4,2,p2p-i-la,11,27.226047
3072,3072,3072,256,4,2,p2p-i-la,11,28.460204
3072,3072,3072,256,4,2,p2p-i-la,11,25.241340
3072,3072,3072,256,4,2,p2p-i-la,11,26.499822
3072,3072,3072,256,4,2,p2p-i-la,12,22.383914
3072,3072,3072,256,4,2,p2p-i-la,12,22.051391
3072,3072,3072,256,4,2,p2p-i-la,12,22.316138
3072,3072,3072,256,4,2,p2p-i-la,12,29.715599
3072,3072,3072,256,4,2,p2p-i-la,12,20.289530
2048,2048,2048,512,4,2,p2p,12,21.694164
2048,2048,2048,512,4,2,p2p,12,22.965958
2048,2048,2048,512,4,2,p2p,12,23.808518
2048,2048,2048,512,4,2,p2p,12,23.005014
2048,2048,2048,512,4,2,p2p,12,23.885944
2048,2048,2048,512,4,2,bcast,12,19.854326
2048,2048,2048,512,4,2,bcast,12,20.287846
2048,2048,2048,512,4,2,bcast,12,25.393161
2048,2048,2048,512,4,2,bcast,12,34.508677
2048,2048,2048,512,4,2,bcast,12,23.858379
2048,2048,2048,512,4,2,p2p-i-la,1,24.721227
2048,2048,2048,512,4,2,p2p-i-la,1,20.925235
2048,2048,2048,512,4,2,p2p-i-la,1,22.252996
2048,2048,2048,512,4,2,p2p-i-la,1,23.200928
2048,2048,2048,512,4,2,p2p-i-la,1,20.135947
2048,2048,2048,512,4,2,p2p-i-la,2,21.298221
2048,2048,2048,512,4,2,p2p-i-la,2,24.237452
2048,2048,2048,512,4,2,p2p-i-la,2,19.416559
2048,2048,2048,512,4,2,p2p-i-la,2,26.048142
2048,2048,2048,512,4,2,p2p-i-la,2,25.227821
2048,2048,2048,512,4,2,p2p-i-la,3,20.860850
2048,2048,2048,512,4,2,p2p-i-la,3,18.963479
2048,2048,2048,512,4,2,p2p-i-la,3,20.480288
2048,2048,2048,512,4,2,p2p-i-la,3,18.594602
2048,2048,2048,512,4,2,p2p-i-la,3,19.466061
2048,2048,2048,512,4,2,p2p-i-la,4,20.419797
2048,2048,2048,512,4,2,p2p-i-la,4,28.584996
2048,2048,2048,512,4,2,p2p-i-la,4,22.813535
2048,2048,2048,512,4,2,p2p-i-la,4,21.099295
2048,2048,2048,512,4,2,p2p-i-la,4,20.784128
4096,4096,4096,512,4,2,p2p,4,25.258268
4096,4096,4096,512,4,2,p2p,4,23.442133
4096,4096,4096,512,4,2,p2p,4,23.930410
4096,4096,4096,512,4,2,p2p,4,22.632913
4096,4096,4096,512,4,2,p2p,4,23.712263
4096,4096,4096,512,4,2,bcast,4,25.060390
4096,4096,4096,512,4,2,bcast,4,21.899796
4096,4096,4096,512,4,2,bcast,4,23.554516
4096,4096,4096,512,4,2,bcast,4,26.396688
4096,4096,4096,512,4,2,bcast,4,23.357081
4096,4096,4096,512,4,2,p2p-i-la,1,28.100602
4096,4096,4096,512,4,2,p2p-i-la,1,31.089580
4096,4096,4096,512,4,2,p2p-i-la,1,23.162817
4096,4096,4096,512,4,2,p2p-i-la,1,21.125197
4096,4096,4096,512,4,2,p2p-i-la,1,26.806049
4096,4096,4096,512,4,2,p2p-i-la,2,21.938899
4096,4096,4096,512,4,2,p2p-i-la,2,30.435228
4096,4096,4096,512,4,2,p2p-i-la,2,32.688880
4096,4096,4096,512,4,2,p2p-i-la,2,28.499942
4096,4096,4096,512,4,2,p2p-i-la,2,29.134768
4096,4096,4096,512,4,2,p2p-i-la,3,22.603235
4096,4096,4096,512,4,2,p2p-i-la,3,28.782725
4096,4096,4096,512,4,2,p2p-i-la,3,26.310224
4096,4096,4096,512,4,2,p2p-i-la,3,28.852701
4096,4096,4096,512,4,2,p2p-i-la,3,30.803091
4096,4096,4096,512,4,2,p2p-i-la,4,25.085617
4096,4096,4096,512,4,2,p2p-i-la,4,31.726833
4096,4096,4096,512,4,2,p2p-i-la,4,30.483821
4096,4096,4096,512,4,2,p2p-i-la,4,27.529890
4096,4096,4096,512,4,2,p2p-i-la,4,26.961439
4096,4096,4096,512,4,2,p2p-i-la,5,26.177572
4096,4096,4096,512,4,2,p2p-i-la,5,31.264400
4096,4096,4096,512,4,2,p2p-i-la,5,27.389009
4096,4096,4096,512,4,2,p2p-i-la,5,27.269136
4096,4096,4096,512,4,2,p2p-i-la,5,25.774942
4096,4096,4096,512,4,2,p2p-i-la,6,28.239093
4096,4096,4096,512,4,2,p2p-i-la,6,30.891240
4096,4096,4096,512,4,2,p2p-i-la,6,30.931319
4096,4096,4096,512,4,2,p2p-i-la,6,28.590675
4096,4096,4096,512,4,2,p2p-i-la,6,25.284156
4096,4096,4096,512,4,2,p2p-i-la,7,25.711180
4096,4096,4096,512,4,2,p2p-i-la,7,26.974578
4096,4096,4096,512,4,2,p2p-i-la,7,27.586057
4096,4096,4096,512,4,2,p2p-i-la,7,28.371338
4096,4096,4096,512,4,2,p2p-i-la,7,30.483569
4096,4096,4096,512,4,2,p2p-i-la,8,28.708980
4096,4096,4096,512,4,2,p2p-i-la,8,30.479839
4096,4096,4096,512,4,2,p2p-i-la,8,29.321957
4096,4096,4096,512,4,2,p2p-i-la,8,31.614063
4096,4096,4096,512,4,2,p2p-i-la,8,29.884868
6144,6144,6144,512,4,2,p2p,8,33.443910
6144,6144,6144,512,4,2,p2p,8,33.681032
6144,6144,6144,512,4,2,p2p,8,33.362512
6144,6144,6144,512,4,2,p2p,8,31.955162
6144,6144,6144,512,4,2,p2p,8,32.037090
6144,6144,6144,512,4,2,bcast,8,31.333395
6144,6144,6144,512,4,2,bcast,8,30.888486
6144,6144,6144,512,4,2,bcast,8,31.913908
6144,6144,6144,512,4,2,bcast,8,33.672782
6144,6144,6144,512,4,2,bcast,8,33.002851
6144,6144,6144,512,4,2,p2p-i-la,1,29.704870
6144,6144,6144,512,4,2,p2p-i-la,1,35.615650
6144,6144,6144,512,4,2,p2p-i-la,1,35.179453
6144,6144,6144,512,4,2,p2p-i-la,1,35.497002
6144,6144,6144,512,4,2,p2p-i-la,1,36.675182
6144,6144,6144,512,4,2,p2p-i-la,2,29.900569
6144,6144,6144,512,4,2,p2p-i-la,2,33.594776
6144,6144,6144,512,4,2,p2p-i-la,2,32.595527
6144,6144,6144,512,4,2,p2p-i-la,2,33.731897
6144,6144,6144,512,4,2,p2p-i-la,2,33.704362
6144,6144,6144,512,4,2,p2p-i-la,3,29.965367
6144,6144,6144,512,4,2,p2p-i-la,3,37.192822
6144,6144,6144,512,4,2,p2p-i-la,3,31.784352
6144,6144,6144,512,4,2,p2p-i-la,3,33.779580
6144,6144,6144,512,4,2,p2p-i-la,3,34.620704
6144,6144,6144,512,4,2,p2p-i-la,4,30.385174
6144,6144,6144,512,4,2,p2p-i-la,4,34.451744
6144,6144,6144,512,4,2,p2p-i-la,4,36.533827
6144,6144,6144,512,4,2,p2p-i-la,4,36.607992
6144,6144,6144,512,4,2,p2p-i-la,4,35.189114
6144,6144,6144,512,4,2,p2p-i-la,5,29.855621
6144,6144,6144,512,4,2,p2p-i-la,5,34.637279
6144,6144,6144,512,4,2,p2p-i-la,5,32.753580
6144,6144,6144,512,4,2,p2p-i-la,5,33.946051
6144,6144,6144,512,4,2,p2p-i-la,5,33.121015
6144,6144,6144,512,4,2,p2p-i-la,6,32.298806
6144,6144,6144,512,4,2,p2p-i-la,6,34.523540
6144,6144,6144,512,4,2,p2p-i-la,6,34.788656
6144,6144,6144,512,4,2,p2p-i-la,6,35.886543
6144,6144,6144,512,4,2,p2p-i-la,6,34.212809
6144,6144,6144,512,4,2,p2p-i-la,7,30.393481
6144,6144,6144,512,4,2,p2p-i-la,7,35.748607
6144,6144,6144,512,4,2,p2p-i-la,7,34.048959
6144,6144,6144,512,4,2,p2p-i-la,7,35.394427
6144,6144,6144,512,4,2,p2p-i-la,7,34.203890
6144,6144,6144,512,4,2,p2p-i-la,8,31.376776
6144,6144,6144,512,4,2,p2p-i-la,8,35.901331
6144,6144,6144,512,4,2,p2p-i-la,8,33.630071
6144,6144,6144,512,4,2,p2p-i-la,8,35.892072
6144,6144,6144,512,4,2,p2p-i-la,8,32.877599
6144,6144,6144,512,4,2,p2p-i-la,9,32.727961
6144,6144,6144,512,4,2,p2p-i-la,9,33.505687
6144,6144,6144,512,4,2,p2p-i-la,9,31.838660
6144,6144,6144,512,4,2,p2p-i-la,9,36.679220
6144,6144,6144,512,4,2,p2p-i-la,9,34.852874
6144,6144,6144,512,4,2,p2p-i-la,10,33.638891
6144,6144,6144,512,4,2,p2p-i-la,10,38.290947
6144,6144,6144,512,4,2,p2p-i-la,10,34.146790
6144,6144,6144,512,4,2,p2p-i-la,10,34.045036
6144,6144,6144,512,4,2,p2p-i-la,10,33.484434
6144,6144,6144,512,4,2,p2p-i-la,11,33.805025
6144,6144,6144,512,4,2,p2p-i-la,11,35.222374
6144,6144,6144,512,4,2,p2p-i-la,11,32.301501
6144,6144,6144,512,4,2,p2p-i-la,11,32.593690
6144,6144,6144,512,4,2,p2p-i-la,11,34.874698
6144,6144,6144,512,4,2,p2p-i-la,12,34.368496
6144,6144,6144,512,4,2,p2p-i-la,12,37.165420
6144,6144,6144,512,4,2,p2p-i-la,12,35.826381
6144,6144,6144,512,4,2,p2p-i-la,12,35.904392
6144,6144,6144,512,4,2,p2p-i-la,12,36.924573
512,512,512,128,4,4,p2p,12,6.357565
512,512,512,128,4,4,p2p,12,7.379263
512,512,512,128,4,4,p2p,12,7.350972
512,512,512,128,4,4,p2p,12,13.975917
512,512,512,128,4,4,p2p,12,15.864042
512,512,512,128,4,4,bcast,12,6.693817
512,512,512,128,4,4,bcast,12,9.037013
512,512,512,128,4,4,bcast,12,8.266675
512,512,512,128,4,4,bcast,12,12.870281
512,512,512,128,4,4,bcast,12,12.972283
512,512,512,128,4,4,p2p-i-la,1,5.104888
512,512,512,128,4,4,p2p-i-la,1,9.534879
512,512,512,128,4,4,p2p-i-la,1,12.020216
512,512,512,128,4,4,p2p-i-la,1,13.185748
512,512,512,128,4,4,p2p-i-la,1,12.533757
512,512,512,128,4,4,p2p-i-la,2,5.768587
512,512,512,128,4,4,p2p-i-la,2,12.742592
512,512,512,128,4,4,p2p-i-la,2,14.627838
512,512,512,128,4,4,p2p-i-la,2,14.552502
512,512,512,128,4,4,p2p-i-la,2,13.405686
512,512,512,128,4,4,p2p-i-la,3,5.483422
512,512,512,128,4,4,p2p-i-la,3,7.840507
512,512,512,128,4,4,p2p-i-la,3,12.324861
512,512,512,128,4,4,p2p-i-la,3,9.578770
512,512,512,128,4,4,p2p-i-la,3,12.768049
512,512,512,128,4,4,p2p-i-la,4,6.911492
512,512,512,128,4,4,p2p-i-la,4,10.278582
512,512,512,128,4,4,p2p-i-la,4,6.845224
512,512,512,128,4,4,p2p-i-la,4,9.996851
512,512,512,128,4,4,p2p-i-la,4,8.980177
1024,1024,1024,128,4,4,p2p,4,15.185256
1024,1024,1024,128,4,4,p2p,4,15.560912
1024,1024,1024,128,4,4,p2p,4,17.010715
1024,1024,1024,128,4,4,p2p,4,15.434977
1024,1024,1024,128,4,4,p2p,4,17.124659
1024,1024,1024,128,4,4,bcast,4,12.481234
1024,1024,1024,128,4,4,bcast,4,13.585907
1024,1024,1024,128,4,4,bcast,4,17.940098
1024,1024,1024,128,4,4,bcast,4,17.257458
1024,1024,1024,128,4,4,bcast,4,17.204231
1024,1024,1024,128,4,4,p2p-i-la,1,10.225334
1024,1024,1024,128,4,4,p2p-i-la,1,15.073128
1024,1024,1024,128,4,4,p2p-i-la,1,15.523679
1024,1024,1024,128,4,4,p2p-i-la,1,15.396246
1024,1024,1024,128,4,4,p2p-i-la,1,15.745285
1024,1024,1024,128,4,4,p2p-i-la,2,9.791911
1024,1024,1024,128,4,4,p2p-i-la,2,13.381962
1024,1024,1024,128,4,4,p2p-i-la,2,16.028031
1024,1024,1024,128,4,4,p2p-i-la,2,15.320346
1024,1024,1024,128,4,4,p2p-i-la,2,13.744599
1024,1024,1024,128,4,4,p2p-i-la,3,10.700928
1024,1024,1024,128,4,4,p2p-i-la,3,15.329095
1024,1024,1024,128,4,4,p2p-i-la,3,13.563426
1024,1024,1024,128,4,4,p2p-i-la,3,12.265728
1024,1024,1024,128,4,4,p2p-i-la,3,14.742316
1024,1024,1024,128,4,4,p2p-i-la,4,10.830561
1024,1024,1024,128,4,4,p2p-i-la,4,15.497240
1024,1024,1024,128,4,4,p2p-i-la,4,16.779970
1024,1024,1024,128,4,4,p2p-i-la,4,13.457942
1024,1024,1024,128,4,4,p2p-i-la,4,13.745303
1024,1024,1024,128,4,4,p2p-i-la,5,10.438816
1024,1024,1024,128,4,4,p2p-i-la,5,12.430589
1024,1024,1024,128,4,4,p2p-i-la,5,15.027142
1024,1024,1024,128,4,4,p2p-i-la,5,16.107255
1024,1024,1024,128,4,4,p2p-i-la,5,13.242012
1024,1024,1024,128,4,4,p2p-i-la,6,7.926400
1024,1024,1024,128,4,4,p2p-i-la,6,12.914942
1024,1024,1024,128,4,4,p2p-i-la,6,15.150544
1024,1024,1024,128,4,4,p2p-i-la,6,15.238378
1024,1024,1024,128,4,4,p2p-i-la,6,15.376732
1024,1024,1024,128,4,4,p2p-i-la,7,11.329976
1024,1024,1024,128,4,4,p2p-i-la,7,14.824545
1024,1024,1024,128,4,4,p2p-i-la,7,14.176400
1024,1024,1024,128,4,4,p2p-i-la,7,15.464430
1024,1024,1024,128,4,4,p2p-i-la,7,13.924084
1024,1024,1024,128,4,4,p2p-i-la,8,8.758697
1024,1024,1024,128,4,4,p2p-i-la,8,14.864976
1024,1024,1024,128,4,4,p2p-i-la,8,15.973072
1024,1024,1024,128,4,4,p2p-i-la,8,15.713716
1024,1024,1024,128,4,4,p2p-i-la,8,16.860863
1536,1536,1536,128,4,4,p2p,8,15.433173
1536,1536,1536,128,4,4,p2p,8,17.904539
1536,1536,1536,128,4,4,p2p,8,18.067674
1536,1536,1536,128,4,4,p2p,8,17.848717
1536,1536,1536,128,4,4,p2p,8,18.459603
1536,1536,1536,128,4,4,bcast,8,15.967740
1536,1536,1536,128,4,4,bcast,8,16.623678
1536,1536,1536,128,4,4,bcast,8,17.929253
1536,1536,1536,128,4,4,bcast,8,17.968369
1536,1536,1536,128,4,4,bcast,8,17.744540
1536,1536,1536,128,4,4,p2p-i-la,1,14.843019
1536,1536,1536,128,4,4,p2p-i-la,1,16.623830
1536,1536,1536,128,4,4,p2p-i-la,1,16.621505
1536,1536,1536,128,4,4,p2p-i-la,1,16.865840
1536,1536,1536,128,4,4,p2p-i-la,1,17.072587
1536,1536,1536,128,4,4,p2p-i-la,2,13.994727
1536,1536,1536,128,4,4,p2p-i-la,2,13.856058
1536,1536,1536,128,4,4,p2p-i-la,2,14.097158
1536,1536,1536,128,4,4,p2p-i-la,2,15.619661
1536,1536,1536,128,4,4,p2p-i-la,2,15.339396
1536,1536,1536,128,4,4,p2p-i-la,3,13.455011
1536,1536,1536,128,4,4,p2p-i-la,3,14.675614
1536,1536,1536,128,4,4,p2p-i-la,3,16.196142
1536,1536,1536,128,4,4,p2p-i-la,3,16.060694
1536,1536,1536,128,4,4,p2p-i-la,3,15.764082
1536,1536,1536,128,4,4,p2p-i-la,4,13.635419
1536,1536,1536,128,4,4,p2p-i-la,4,16.416732
1536,1536,1536,128,4,4,p2p-i-la,4,15.916439
1536,1536,1536,128,4,4,p2p-i-la,4,16.179691
1536,1536,1536,128,4,4,p2p-i-la,4,15.453673
1536,1536,1536,128,4,4,p2p-i-la,5,14.224565
1536,1536,1536,128,4,4,p2p-i-la,5,15.687039
1536,1536,1536,128,4,4,p2p-i-la,5,15.102893
1536,1536,1536,128,4,4,p2p-i-la,5,15.484676
1536,1536,1536,128,4,4,p2p-i-la,5,15.403194
1536,1536,1536,128,4,4,p2p-i-la,6,14.523633
1536,1536,1536,128,4,4,p2p-i-la,6,14.968675
1536,1536,1536,128,4,4,p2p-i-la,6,14.362517
1536,1536,1536,128,4,4,p2p-i-la,6,15.181761
1536,1536,1536,128,4,4,p2p-i-la,6,14.796686
1536,1536,1536,128,4,4,p2p-i-la,7,14.167591
1536,1536,1536,128,4,4,p2p-i-la,7,15.928262
1536,1536,1536,128,4,4,p2p-i-la,7,15.274418
1536,1536,1536,128,4,4,p2p-i-la,7,15.801337
1536,1536,1536,128,4,4,p2p-i-la,7,15.098330
1536,1536,1536,128,4,4,p2p-i-la,8,12.287000
1536,1536,1536,128,4,4,p2p-i-la,8,16.586889
1536,1536,1536,128,4,4,p2p-i-la,8,17.330881
1536,1536,1536,128,4,4,p2p-i-la,8,16.879155
1536,1536,1536,128,4,4,p2p-i-la,8,14.406197
1536,1536,1536,128,4,4,p2p-i-la,9,14.414047
1536,1536,1536,128,4,4,p2p-i-la,9,16.436241
1536,1536,1536,128,4,4,p2p-i-la,9,16.522720
1536,1536,1536,128,4,4,p2p-i-la,9,15.470397
1536,1536,1536,128,4,4,p2p-i-la,9,14.194116
1536,1536,1536,128,4,4,p2p-i-la,10,14.385609
1536,1536,1536,128,4,4,p2p-i-la,10,14.851658
1536,1536,1536,128,4,4,p2p-i-la,10,16.043131
1536,1536,1536,128,4,4,p2p-i-la,10,14.984767
1536,1536,1536,128,4,4,p2p-i-la,10,15.394197
1536,1536,1536,128,4,4,p2p-i-la,11,10.831160
1536,1536,1536,128,4,4,p2p-i-la,11,15.604024
1536,1536,1536,128,4,4,p2p-i-la,11,14.559547
1536,1536,1536,128,4,4,p2p-i-la,11,15.522648
1536,1536,1536,128,4,4,p2p-i-la,11,15.310912
1536,1536,1536,128,4,4,p2p-i-la,12,10.802698
1536,1536,1536,128,4,4,p2p-i-la,12,16.185292
1536,1536,1536,128,4,4,p2p-i-la,12,15.323538
1536,1536,1536,128,4,4,p2p-i-la,12,14.556594
1536,1536,1536,128,4,4,p2p-i-la,12,15.255546
1024,1024,1024,256,4,4,p2p,12,19.427736
1024,1024,1024,256,4,4,p2p,12,24.360316
1024,1024,1024,256,4,4,p2p,12,28.566842
1024,1024,1024,256,4,4,p2p,12,24.330232
1024,1024,1024,256,4,4,p2p,12,24.440997
1024,1024,1024,256,4,4,bcast,12,18.415474
1024,1024,1024,256,4,4,bcast,12,23.736969
1024,1024,1024,256,4,4,bcast,12,21.511190
1024,1024,1024,256,4,4,bcast,12,28.342884
1024,1024,1024,256,4,4,bcast,12,29.589446
1024,1024,1024,256,4,4,p2p-i-la,1,12.286149
1024,1024,1024,256,4,4,p2p-i-la,1,20.122032
1024,1024,1024,256,4,4,p2p-i-la,1,22.701633
1024,1024,1024,256,4,4,p2p-i-la,1,17.396701
1024,1024,1024,256,4,4,p2p-i-la,1,14.256112
1024,1024,1024,256,4,4,p2p-i-la,2,14.577495
1024,1024,1024,256,4,4,p2p-i-la,2,25.964329
1024,1024,1024,256,4,4,p2p-i-la,2,23.818320
1024,1024,1024,256,4,4,p2p-i-la,2,23.449264
1024,1024,1024,256,4,4,p2p-i-la,2,27.529724
1024,1024,1024,256,4,4,p2p-i-la,3,15.666029
1024,1024,1024,256,4,4,p2p-i-la,3,16.693098
1024,1024,1024,256,4,4,p2p-i-la,3,19.121377
1024,1024,1024,256,4,4,p2p-i-la,3,21.420642
1024,1024,1024,256,4,4,p2p-i-la,3,24.401837
1024,1024,1024,256,4,4,p2p-i-la,4,15.211823
1024,1024,1024,256,4,4,p2p-i-la,4,28.147107
1024,1024,1024,256,4,4,p2p-i-la,4,21.200501
1024,1024,1024,256,4,4,p2p-i-la,4,17.932010
1024,1024,1024,256,4,4,p2p-i-la,4,14.873316
2048,2048,2048,256,4,4,p2p,4,17.963059
2048,2048,2048,256,4,4,p2p,4,17.361698
2048,2048,2048,256,4,4,p2p,4,19.066182
2048,2048,2048,256,4,4,p2p,4,19.499091
2048,2048,2048,256,4,4,p2p,4,16.385500
2048,2048,2048,256,4,4,bcast,4,16.246492
2048,2048,2048,256,4,4,bcast,4,31.055888
2048,2048,2048,256,4,4,bcast,4,18.496825
2048,2048,2048,256,4,4,bcast,4,18.630718
2048,2048,2048,256,4,4,bcast,4,25.611627
2048,2048,2048,256,4,4,p2p-i-la,1,20.954076
2048,2048,2048,256,4,4,p2p-i-la,1,29.246812
2048,2048,2048,256,4,4,p2p-i-la,1,30.765524
2048,2048,2048,256,4,4,p2p-i-la,1,28.661920
2048,2048,2048,256,4,4,p2p-i-la,1,28.767364
2048,2048,2048,256,4,4,p2p-i-la,2,19.170601
2048,2048,2048,256,4,4,p2p-i-la,2,28.129505
2048,2048,2048,256,4,4,p2p-i-la,2,29.606579
2048,2048,2048,256,4,4,p2p-i-la,2,32.083301
2048,2048,2048,256,4,4,p2p-i-la,2,26.425160
2048,2048,2048,256,4,4,p2p-i-la,3,18.794176
2048,2048,2048,256,4,4,p2p-i-la,3,22.378595
